date,lat,lon,soil_moisture
2021-01-01,10.19587847,78.01868243,0.23441987
2021-01-01,10.19587847,78.28817701,0.29289046
2021-01-01,10.19587847,78.46784007,0.30125445
2021-01-01,10.19587847,78.73733465,0.320753
2021-01-01,10.19587847,78.91699771,0.2569647
2021-01-01,10.19587847,79.1864923,0.25915545
2021-01-01,10.46537306,76.22205186,0.260641
2021-01-01,10.46537306,76.49154644,0.32348216
2021-01-01,10.46537306,76.6712095,0.28533518
2021-01-01,10.46537306,76.94070408,0.29831168
2021-01-01,10.46537306,77.12036714,0.3691212
2021-01-01,10.46537306,77.38986173,0.29008067
2021-01-01,10.46537306,77.56952478,0.3382134
2021-01-01,10.46537306,77.83901937,0.3008599
2021-01-01,10.46537306,78.01868243,0.29364684
2021-01-01,10.46537306,78.28817701,0.24108142
2021-01-01,10.46537306,78.46784007,0.3838895
2021-01-01,10.46537306,78.73733465,0.31408054
2021-01-01,10.46537306,78.91699771,0.33275294
2021-01-01,10.46537306,79.1864923,0.2676775
2021-01-01,10.46537306,79.36615535,0.29153895
2021-01-01,10.46537306,79.63564994,0.30000758
2021-01-01,10.46537306,79.81531299,0.26958156
2021-01-01,10.64503612,76.0423888,0.2846093
2021-01-01,10.64503612,76.22205186,0.20327885
2021-01-01,10.64503612,76.49154644,0.28248397
2021-01-01,10.64503612,76.6712095,0.35446185
2021-01-01,10.64503612,76.94070408,0.29352915
2021-01-01,10.64503612,77.12036714,0.30054164
2021-01-01,10.64503612,77.38986173,0.31833774
2021-01-01,10.64503612,77.56952478,0.3059585
2021-01-01,10.64503612,77.83901937,0.29236948
2021-01-01,10.64503612,78.01868243,0.28493845
2021-01-01,10.64503612,78.28817701,0.27622348
2021-01-01,10.64503612,78.46784007,0.2798747
2021-01-01,10.64503612,78.73733465,0.302231
2021-01-01,10.64503612,78.91699771,0.23790759
2021-01-01,10.64503612,79.1864923,0.25863555
2021-01-01,10.64503612,79.36615535,0.2817232
2021-01-01,10.64503612,79.63564994,0.29916617
2021-01-01,10.64503612,79.81531299,0.25961104
2021-01-01,10.64503612,92.39172697,0.34309623
2021-01-01,10.9145307,76.0423888,0.30621356
2021-01-01,10.9145307,76.22205186,0.3229764
2021-01-01,10.9145307,76.49154644,0.26633036
2021-01-01,10.9145307,76.6712095,0.30979282
2021-01-01,10.9145307,76.94070408,0.30743644
2021-01-01,10.9145307,77.12036714,0.3973979
2021-01-01,10.9145307,77.38986173,0.29859287
2021-01-01,10.9145307,77.56952478,0.28123382
2021-01-01,10.9145307,77.83901937,0.27062026
2021-01-01,10.9145307,78.01868243,0.26129603
2021-01-01,10.9145307,78.28817701,0.20190448
2021-01-01,10.9145307,78.46784007,0.2122325
2021-01-01,10.9145307,78.73733465,0.22642753
2021-01-01,10.9145307,78.91699771,0.39825022
2021-01-01,10.9145307,79.1864923,0.2613647
2021-01-01,10.9145307,79.36615535,0.26830092
2021-01-01,10.9145307,79.63564994,0.31008056
2021-01-01,10.9145307,79.81531299,0.31991377
2021-01-01,11.09419376,76.0423888,0.3147258
2021-01-01,11.09419376,76.22205186,0.23183785
2021-01-01,11.09419376,76.49154644,0.26766223
2021-01-01,11.09419376,76.6712095,0.30585605
2021-01-01,11.09419376,76.94070408,0.3069961
2021-01-01,11.09419376,77.12036714,0.3033209
2021-01-01,11.09419376,77.38986173,0.29597273
2021-01-01,11.09419376,77.56952478,0.27580386
2021-01-01,11.09419376,77.83901937,0.26319468
2021-01-01,11.09419376,78.01868243,0.2524089
2021-01-01,11.09419376,78.28817701,0.20208976
2021-01-01,11.09419376,78.46784007,0.33699924
2021-01-01,11.09419376,78.73733465,0.36672118
2021-01-01,11.09419376,78.91699771,0.3995908
2021-01-01,11.09419376,79.1864923,0.4344288
2021-01-01,11.09419376,79.36615535,0.2701527
2021-01-01,11.09419376,79.63564994,0.31744403
2021-01-01,11.09419376,79.81531299,0.320862
2021-01-01,11.36368834,75.77289422,0.21925263
2021-01-01,11.36368834,76.0423888,0.25341922
2021-01-01,11.36368834,76.22205186,0.2508841
2021-01-01,11.36368834,76.49154644,0.3040468
2021-01-01,11.36368834,76.6712095,0.31310618
2021-01-01,11.36368834,76.94070408,0.28440547
2021-01-01,11.36368834,77.12036714,0.28398913
2021-01-01,11.36368834,77.38986173,0.24677838
2021-01-01,11.36368834,77.56952478,0.23486455
2021-01-01,11.36368834,77.83901937,0.23522858
2021-01-01,11.36368834,78.01868243,0.24131574
2021-01-01,11.36368834,78.28817701,0.24292773
2021-01-01,11.36368834,78.46784007,0.25759688
2021-01-01,11.36368834,78.73733465,0.24825959
2021-01-01,11.36368834,78.91699771,0.31441844
2021-01-01,11.36368834,79.1864923,0.34374583
2021-01-01,11.36368834,79.36615535,0.46235675
2021-01-01,11.36368834,79.63564994,0.3139149
2021-01-01,11.36368834,79.81531299,0.3293328
2021-01-01,11.5433514,75.77289422,0.24038278
2021-01-01,11.5433514,76.0423888,0.26346496
2021-01-01,11.5433514,76.22205186,0.25446883
2021-01-01,11.5433514,76.49154644,0.2720219
2021-01-01,11.5433514,76.6712095,0.27873138
2021-01-01,11.5433514,76.94070408,0.26027152
2021-01-01,11.5433514,77.12036714,0.2422814
2021-01-01,11.5433514,77.38986173,0.17582503
2021-01-01,11.5433514,77.56952478,0.21290278
2021-01-01,11.5433514,77.83901937,0.21314475
2021-01-01,11.5433514,78.01868243,0.22636867
2021-01-01,11.5433514,78.28817701,0.2960621
2021-01-01,11.5433514,78.46784007,0.27497008
2021-01-01,11.5433514,78.73733465,0.2965504
2021-01-01,11.5433514,78.91699771,0.33237147
2021-01-01,11.5433514,79.1864923,0.34818393
2021-01-01,11.5433514,79.36615535,0.36280623
2021-01-01,11.5433514,79.63564994,0.25356528
2021-01-01,11.81284599,75.59323116,0.22263354
2021-01-01,11.81284599,75.77289422,0.2062358
2021-01-01,11.81284599,76.0423888,0.27880004
2021-01-01,11.81284599,76.22205186,0.32496005
2021-01-01,11.81284599,76.49154644,0.20580527
2021-01-01,11.81284599,76.6712095,0.2281485
2021-01-01,11.81284599,76.94070408,0.2349027
2021-01-01,11.81284599,77.12036714,0.2236319
2021-01-01,11.81284599,77.38986173,0.18160374
2021-01-01,11.81284599,77.56952478,0.2770562
2021-01-01,11.81284599,77.83901937,0.22316651
2021-01-01,11.81284599,78.01868243,0.24173535
2021-01-01,11.81284599,78.28817701,0.20885158
2021-01-01,11.81284599,78.46784007,0.31318682
2021-01-01,11.81284599,78.73733465,0.2620808
2021-01-01,11.81284599,78.91699771,0.26570475
2021-01-01,11.81284599,79.1864923,0.3376837
2021-01-01,11.81284599,79.36615535,0.34845206
2021-01-01,11.81284599,79.63564994,0.37433097
2021-01-01,11.81284599,92.66122156,0.19090506
2021-01-01,11.99250904,75.32373657,0.31049472
2021-01-01,11.99250904,75.59323116,0.21780194
2021-01-01,11.99250904,75.77289422,0.21150771
2021-01-01,11.99250904,76.0423888,0.2652121
2021-01-01,11.99250904,76.22205186,0.23243295
2021-01-01,11.99250904,76.49154644,0.22106515
2021-01-01,11.99250904,76.6712095,0.2235131
2021-01-01,11.99250904,76.94070408,0.22582698
2021-01-01,11.99250904,77.12036714,0.2299632
2021-01-01,11.99250904,77.38986173,0.19534865
2021-01-01,11.99250904,77.56952478,0.2766333
2021-01-01,11.99250904,77.83901937,0.22391637
2021-01-01,11.99250904,78.01868243,0.2541909
2021-01-01,11.99250904,78.28817701,0.27994663
2021-01-01,11.99250904,78.46784007,0.24513263
2021-01-01,11.99250904,78.73733465,0.32764998
2021-01-01,11.99250904,78.91699771,0.25821048
2021-01-01,11.99250904,79.1864923,0.34764117
2021-01-01,11.99250904,79.36615535,0.34940028
2021-01-01,11.99250904,79.63564994,0.36179698
2021-01-01,11.99250904,79.81531299,0.24401219
2021-01-01,11.99250904,92.66122156,0.19133231
2021-01-01,12.26200363,75.14407352,0.33201617
2021-01-01,12.26200363,75.32373657,0.19849631
2021-01-01,12.26200363,75.59323116,0.23023242
2021-01-01,12.26200363,75.77289422,0.25252658
2021-01-01,12.26200363,76.0423888,0.23396645
2021-01-01,12.26200363,76.22205186,0.24597949
2021-01-01,12.26200363,76.49154644,0.22353162
2021-01-01,12.26200363,76.6712095,0.2160134
2021-01-01,12.26200363,76.94070408,0.21671748
2021-01-01,12.26200363,77.12036714,0.21887442
2021-01-01,12.26200363,77.38986173,0.17163539
2021-01-01,12.26200363,77.56952478,0.17639396
2021-01-01,12.26200363,77.83901937,0.2827063
2021-01-01,12.26200363,78.01868243,0.25061816
2021-01-01,12.26200363,78.28817701,0.271017
2021-01-01,12.26200363,78.46784007,0.28082946
2021-01-01,12.26200363,78.73733465,0.2611151
2021-01-01,12.26200363,78.91699771,0.29350734
2021-01-01,12.26200363,79.1864923,0.35042697
2021-01-01,12.26200363,79.36615535,0.36032122
2021-01-01,12.26200363,79.63564994,0.37894785
2021-01-01,12.26200363,79.81531299,0.37999633
2021-01-01,12.26200363,92.84088461,0.23530923
2021-01-01,12.26200363,93.1103792,0.122163676
2021-01-01,12.44166669,75.14407352,0.19982928
2021-01-01,12.44166669,75.32373657,0.18303262
2021-01-01,12.44166669,75.59323116,0.20224562
2021-01-01,12.44166669,75.77289422,0.21321778
2021-01-01,12.44166669,76.0423888,0.25172225
2021-01-01,12.44166669,76.22205186,0.2354095
2021-01-01,12.44166669,76.49154644,0.20098786
2021-01-01,12.44166669,76.6712095,0.20287558
2021-01-01,12.44166669,76.94070408,0.20309249
2021-01-01,12.44166669,77.12036714,0.2017072
2021-01-01,12.44166669,77.38986173,0.22256488
2021-01-01,12.44166669,77.56952478,0.23228472
2021-01-01,12.44166669,77.83901937,0.26168296
2021-01-01,12.44166669,78.01868243,0.3451409
2021-01-01,12.44166669,78.28817701,0.35242152
2021-01-01,12.44166669,78.46784007,0.26994342
2021-01-01,12.44166669,78.73733465,0.28624415
2021-01-01,12.44166669,78.91699771,0.23950213
2021-01-01,12.44166669,79.1864923,0.34102103
2021-01-01,12.44166669,79.36615535,0.3582177
2021-01-01,12.44166669,79.63564994,0.3794034
2021-01-01,12.44166669,79.81531299,0.38320285
2021-01-01,12.44166669,80.08480758,0.2744099
2021-01-01,12.44166669,92.84088461,0.22576594
2021-01-01,12.71116127,74.87457893,0.12374732
2021-01-01,12.71116127,75.14407352,0.26389766
2021-01-01,12.71116127,75.32373657,0.27907798
2021-01-01,12.71116127,75.59323116,0.26412547
2021-01-01,12.71116127,75.77289422,0.26798156
2021-01-01,12.71116127,76.0423888,0.26132548
2021-01-01,12.71116127,76.22205186,0.23815064
2021-01-01,12.71116127,76.49154644,0.19064566
2021-01-01,12.71116127,76.6712095,0.19503911
2021-01-01,12.71116127,76.94070408,0.1960233
2021-01-01,12.71116127,77.12036714,0.19727778
2021-01-01,12.71116127,77.38986173,0.22061066
2021-01-01,12.71116127,77.56952478,0.24258767
2021-01-01,12.71116127,77.83901937,0.24784215
2021-01-01,12.71116127,78.01868243,0.25232604
2021-01-01,12.71116127,78.28817701,0.24237514
2021-01-01,12.71116127,78.46784007,0.26731563
2021-01-01,12.71116127,78.73733465,0.29720214
2021-01-01,12.71116127,78.91699771,0.47241446
2021-01-01,12.71116127,79.1864923,0.28905505
2021-01-01,12.71116127,79.36615535,0.3426864
2021-01-01,12.71116127,79.63564994,0.36465037
2021-01-01,12.71116127,79.81531299,0.3696792
2021-01-01,12.71116127,80.08480758,0.2725167
2021-01-01,12.71116127,92.84088461,0.18716994
2021-01-01,12.89082433,74.87457893,0.19153285
2021-01-01,12.89082433,75.14407352,0.29163706
2021-01-01,12.89082433,75.32373657,0.29789096
2021-01-01,12.89082433,75.59323116,0.27800876
2021-01-01,12.89082433,75.77289422,0.29018965
2021-01-01,12.89082433,76.0423888,0.2683347
2021-01-01,12.89082433,76.22205186,0.23730704
2021-01-01,12.89082433,76.49154644,0.18896502
2021-01-01,12.89082433,76.6712095,0.1874871
2021-01-01,12.89082433,76.94070408,0.19537044
2021-01-01,12.89082433,77.12036714,0.19923636
2021-01-01,12.89082433,77.38986173,0.22578666
2021-01-01,12.89082433,77.56952478,0.24376696
2021-01-01,12.89082433,77.83901937,0.25312823
2021-01-01,12.89082433,78.01868243,0.24353589
2021-01-01,12.89082433,78.28817701,0.26015055
2021-01-01,12.89082433,78.46784007,0.27460063
2021-01-01,12.89082433,78.73733465,0.30675414
2021-01-01,12.89082433,78.91699771,0.2551533
2021-01-01,12.89082433,79.1864923,0.2796698
2021-01-01,12.89082433,79.36615535,0.33709952
2021-01-01,12.89082433,79.63564994,0.3570275
2021-01-01,12.89082433,79.81531299,0.37612277
2021-01-01,12.89082433,80.08480758,0.35887164
2021-01-01,12.89082433,92.84088461,0.17780757
2021-01-01,13.16031891,74.87457893,0.31055576
2021-01-01,13.16031891,75.14407352,0.28854388
2021-01-01,13.16031891,75.32373657,0.30046752
2021-01-01,13.16031891,75.59323116,0.30995414
2021-01-01,13.16031891,75.77289422,0.28582236
2021-01-01,13.16031891,76.0423888,0.2646617
2021-01-01,13.16031891,76.22205186,0.22813433
2021-01-01,13.16031891,76.49154644,0.17586099
2021-01-01,13.16031891,76.6712095,0.18148822
2021-01-01,13.16031891,76.94070408,0.18476014
2021-01-01,13.16031891,77.12036714,0.18551326
2021-01-01,13.16031891,77.38986173,0.21429133
2021-01-01,13.16031891,77.56952478,0.22862042
2021-01-01,13.16031891,77.83901937,0.24499856
2021-01-01,13.16031891,78.01868243,0.23269126
2021-01-01,13.16031891,78.28817701,0.25246447
2021-01-01,13.16031891,78.46784007,0.2705941
2021-01-01,13.16031891,78.73733465,0.27439788
2021-01-01,13.16031891,78.91699771,0.28022128
2021-01-01,13.16031891,79.1864923,0.42473727
2021-01-01,13.16031891,79.36615535,0.43781626
2021-01-01,13.16031891,79.63564994,0.34068316
2021-01-01,13.16031891,79.81531299,0.34627005
2021-01-01,13.16031891,80.08480758,0.35849887
2021-01-01,13.16031891,80.26447064,0.26413634
2021-01-01,13.16031891,92.84088461,0.13768786
2021-01-01,13.33998197,74.87457893,0.28611556
2021-01-01,13.33998197,75.14407352,0.32695895
2021-01-01,13.33998197,75.32373657,0.30434763
2021-01-01,13.33998197,75.59323116,0.30744296
2021-01-01,13.33998197,75.77289422,0.29454276
2021-01-01,13.33998197,76.0423888,0.25704756
2021-01-01,13.33998197,76.22205186,0.19151759
2021-01-01,13.33998197,76.49154644,0.17731112
2021-01-01,13.33998197,76.6712095,0.18032855
2021-01-01,13.33998197,76.94070408,0.17661412
2021-01-01,13.33998197,77.12036714,0.17919612
2021-01-01,13.33998197,77.38986173,0.18301845
2021-01-01,13.33998197,77.56952478,0.20369193
2021-01-01,13.33998197,77.83901937,0.2279654
2021-01-01,13.33998197,78.01868243,0.21769078
2021-01-01,13.33998197,78.28817701,0.24656913
2021-01-01,13.33998197,78.46784007,0.25806117
2021-01-01,13.33998197,78.73733465,0.28049922
2021-01-01,13.33998197,78.91699771,0.3007945
2021-01-01,13.33998197,79.1864923,0.42763427
2021-01-01,13.33998197,79.36615535,0.4319089
2021-01-01,13.33998197,79.63564994,0.32563582
2021-01-01,13.33998197,79.81531299,0.28048506
2021-01-01,13.33998197,80.08480758,0.340075
2021-01-01,13.33998197,80.26447064,0.35476267
2021-01-01,13.60947655,74.87457893,0.26824206
2021-01-01,13.60947655,75.14407352,0.2881428
2021-01-01,13.60947655,75.32373657,0.3046419
2021-01-01,13.60947655,75.59323116,0.33638453
2021-01-01,13.60947655,75.77289422,0.27015704
2021-01-01,13.60947655,76.0423888,0.23426183
2021-01-01,13.60947655,76.22205186,0.1891988
2021-01-01,13.60947655,76.49154644,0.16259946
2021-01-01,13.60947655,76.6712095,0.16099566
2021-01-01,13.60947655,76.94070408,0.17168662
2021-01-01,13.60947655,77.12036714,0.18004407
2021-01-01,13.60947655,77.38986173,0.18036996
2021-01-01,13.60947655,77.56952478,0.17930293
2021-01-01,13.60947655,77.83901937,0.19390996
2021-01-01,13.60947655,78.01868243,0.1943917
2021-01-01,13.60947655,78.28817701,0.22428367
2021-01-01,13.60947655,78.46784007,0.25579196
2021-01-01,13.60947655,78.73733465,0.29076293
2021-01-01,13.60947655,78.91699771,0.30235526
2021-01-01,13.60947655,79.1864923,0.25313693
2021-01-01,13.60947655,79.36615535,0.43322554
2021-01-01,13.60947655,79.63564994,0.43760043
2021-01-01,13.60947655,79.81531299,0.28516078
2021-01-01,13.60947655,80.08480758,0.246713
2021-01-01,13.78913961,74.69491587,0.26822463
2021-01-01,13.78913961,74.87457893,0.16177876
2021-01-01,13.78913961,75.14407352,0.2882496
2021-01-01,13.78913961,75.32373657,0.2766769
2021-01-01,13.78913961,75.59323116,0.2608121
2021-01-01,13.78913961,75.77289422,0.25414947
2021-01-01,13.78913961,76.0423888,0.21842538
2021-01-01,13.78913961,76.22205186,0.19980748
2021-01-01,13.78913961,76.49154644,0.16420817
2021-01-01,13.78913961,76.6712095,0.17517108
2021-01-01,13.78913961,76.94070408,0.15842782
2021-01-01,13.78913961,77.12036714,0.16429482
2021-01-01,13.78913961,77.38986173,0.1750381
2021-01-01,13.78913961,77.56952478,0.17519723
2021-01-01,13.78913961,77.83901937,0.19093123
2021-01-01,13.78913961,78.01868243,0.1846555
2021-01-01,13.78913961,78.28817701,0.22394906
2021-01-01,13.78913961,78.46784007,0.25493968
2021-01-01,13.78913961,78.73733465,0.27108672
2021-01-01,13.78913961,78.91699771,0.2912087
2021-01-01,13.78913961,79.1864923,0.23856372
2021-01-01,13.78913961,79.36615535,0.3289339
2021-01-01,13.78913961,79.63564994,0.34896868
2021-01-01,13.78913961,79.81531299,0.33702976
2021-01-01,13.78913961,80.08480758,0.3209579
2021-01-01,14.0586342,74.69491587,0.3101089
2021-01-01,14.0586342,74.87457893,0.26437286
2021-01-01,14.0586342,75.14407352,0.27269652
2021-01-01,14.0586342,75.32373657,0.25593913
2021-01-01,14.0586342,75.59323116,0.24818982
2021-01-01,14.0586342,75.77289422,0.22700953
2021-01-01,14.0586342,76.0423888,0.1791449
2021-01-01,14.0586342,76.22205186,0.17143594
2021-01-01,14.0586342,76.49154644,0.2771063
2021-01-01,14.0586342,76.6712095,0.2647336
2021-01-01,14.0586342,76.94070408,0.16783868
2021-01-01,14.0586342,77.12036714,0.17091168
2021-01-01,14.0586342,77.38986173,0.18753833
2021-01-01,14.0586342,77.56952478,0.19814101
2021-01-01,14.0586342,77.83901937,0.20296279
2021-01-01,14.0586342,78.01868243,0.20391646
2021-01-01,14.0586342,78.28817701,0.23439479
2021-01-01,14.0586342,78.46784007,0.2637952
2021-01-01,14.0586342,78.73733465,0.27753356
2021-01-01,14.0586342,78.91699771,0.2883139
2021-01-01,14.0586342,79.1864923,0.40949595
2021-01-01,14.0586342,79.36615535,0.26596087
2021-01-01,14.0586342,79.63564994,0.32691756
2021-01-01,14.0586342,79.81531299,0.35658064
2021-01-01,14.0586342,80.08480758,0.2384035
2021-01-01,14.23829725,74.69491587,0.2656426
2021-01-01,14.23829725,74.87457893,0.27261806
2021-01-01,14.23829725,75.14407352,0.24488957
2021-01-01,14.23829725,75.32373657,0.24078059
2021-01-01,14.23829725,75.59323116,0.2145867
2021-01-01,14.23829725,75.77289422,0.18026969
2021-01-01,14.23829725,76.0423888,0.15935206
2021-01-01,14.23829725,76.22205186,0.2816556
2021-01-01,14.23829725,76.49154644,0.28417224
2021-01-01,14.23829725,76.6712095,0.26819846
2021-01-01,14.23829725,76.94070408,0.17097054
2021-01-01,14.23829725,77.12036714,0.19024894
2021-01-01,14.23829725,77.38986173,0.19831975
2021-01-01,14.23829725,77.56952478,0.20179766
2021-01-01,14.23829725,77.83901937,0.20873387
2021-01-01,14.23829725,78.01868243,0.2258684
2021-01-01,14.23829725,78.28817701,0.24157296
2021-01-01,14.23829725,78.46784007,0.26601973
2021-01-01,14.23829725,78.73733465,0.28701907
2021-01-01,14.23829725,78.91699771,0.24391736
2021-01-01,14.23829725,79.1864923,0.42854545
2021-01-01,14.23829725,79.36615535,0.24855277
2021-01-01,14.23829725,79.63564994,0.33688155
2021-01-01,14.23829725,79.81531299,0.35291854
2021-01-01,14.23829725,80.08480758,0.24115008
2021-01-01,14.50779184,74.42542129,0.2650693
2021-01-01,14.50779184,74.69491587,0.29381034
2021-01-01,14.50779184,74.87457893,0.25377455
2021-01-01,14.50779184,75.14407352,0.23703784
2021-01-01,14.50779184,75.32373657,0.18401137
2021-01-01,14.50779184,75.59323116,0.13050643
2021-01-01,14.50779184,75.77289422,0.24892443
2021-01-01,14.50779184,76.0423888,0.128077
2021-01-01,14.50779184,76.22205186,0.14953576
2021-01-01,14.50779184,76.49154644,0.27137446
2021-01-01,14.50779184,76.6712095,0.258665
2021-01-01,14.50779184,76.94070408,0.16516839
2021-01-01,14.50779184,77.12036714,0.1657079
2021-01-01,14.50779184,77.38986173,0.17274655
2021-01-01,14.50779184,77.56952478,0.17345773
2021-01-01,14.50779184,77.83901937,0.20027941
2021-01-01,14.50779184,78.01868243,0.22267823
2021-01-01,14.50779184,78.28817701,0.23724492
2021-01-01,14.50779184,78.46784007,0.2633734
2021-01-01,14.50779184,78.73733465,0.40348616
2021-01-01,14.50779184,78.91699771,0.41108721
2021-01-01,14.50779184,79.1864923,0.27079573
2021-01-01,14.50779184,79.36615535,0.26629546
2021-01-01,14.50779184,79.63564994,0.31939933
2021-01-01,14.50779184,79.81531299,0.29477382
2021-01-01,14.50779184,80.08480758,0.22234362
2021-01-01,14.6874549,74.42542129,0.30205008
2021-01-01,14.6874549,74.69491587,0.24711081
2021-01-01,14.6874549,74.87457893,0.24215716
2021-01-01,14.6874549,75.14407352,0.21473166
2021-01-01,14.6874549,75.32373657,0.16251174
2021-01-01,14.6874549,75.59323116,0.1348639
2021-01-01,14.6874549,75.77289422,0.24262364
2021-01-01,14.6874549,76.0423888,0.13807206
2021-01-01,14.6874549,76.22205186,0.17893563
2021-01-01,14.6874549,76.49154644,0.16772641
2021-01-01,14.6874549,76.6712095,0.26516414
2021-01-01,14.6874549,76.94070408,0.26707804
2021-01-01,14.6874549,77.12036714,0.26349112
2021-01-01,14.6874549,77.38986173,0.2671892
2021-01-01,14.6874549,77.56952478,0.2739859
2021-01-01,14.6874549,77.83901937,0.19426091
2021-01-01,14.6874549,78.01868243,0.22816376
2021-01-01,14.6874549,78.28817701,0.19126147
2021-01-01,14.6874549,78.46784007,0.36198878
2021-01-01,14.6874549,78.73733465,0.37827426
2021-01-01,14.6874549,78.91699771,0.28577986
2021-01-01,14.6874549,79.1864923,0.2554661
2021-01-01,14.6874549,79.36615535,0.42665336
2021-01-01,14.6874549,79.63564994,0.24347596
2021-01-01,14.6874549,79.81531299,0.2768371
2021-01-01,14.6874549,80.08480758,0.21745645
2021-01-01,14.95694948,74.24575823,0.25204486
2021-01-01,14.95694948,74.42542129,0.2529473
2021-01-01,14.95694948,74.69491587,0.21869786
2021-01-01,14.95694948,74.87457893,0.20536168
2021-01-01,14.95694948,75.14407352,0.19372359
2021-01-01,14.95694948,75.32373657,0.26250148
2021-01-01,14.95694948,75.59323116,0.25025412
2021-01-01,14.95694948,75.77289422,0.12559909
2021-01-01,14.95694948,76.0423888,0.26867476
2021-01-01,14.95694948,76.22205186,0.27994445
2021-01-01,14.95694948,76.49154644,0.18342826
2021-01-01,14.95694948,76.6712095,0.18881352
2021-01-01,14.95694948,76.94070408,0.25367972
2021-01-01,14.95694948,77.12036714,0.2573876
2021-01-01,14.95694948,77.38986173,0.25783122
