date,lat,lon,sm_surface
01-01-2021,10.01621542,76.49154644,0.30567515
01-01-2021,10.01621542,76.6712095,0.31764892
01-01-2021,10.01621542,76.94070408,0.3136838
01-01-2021,10.01621542,77.12036714,0.32489467
01-01-2021,10.01621542,77.38986173,0.3100326
01-01-2021,10.01621542,77.56952478,0.28990844
01-01-2021,10.01621542,77.83901937,0.24650155
01-01-2021,10.01621542,78.01868243,0.2821112
01-01-2021,10.01621542,78.28817701,0.2975422
01-01-2021,10.01621542,78.46784007,0.31589198
01-01-2021,10.01621542,78.73733465,0.3293568
01-01-2021,10.01621542,78.91699771,0.26982135
01-01-2021,10.01621542,79.1864923,0.25710967
01-01-2021,10.19587847,76.22205186,0.35269183
01-01-2021,10.19587847,76.49154644,0.2930365
01-01-2021,10.19587847,76.6712095,0.30931544
01-01-2021,10.19587847,76.94070408,0.31783202
01-01-2021,10.19587847,77.12036714,0.33868644
01-01-2021,10.19587847,77.38986173,0.29326102
01-01-2021,10.19587847,77.56952478,0.36537623
01-01-2021,10.19587847,77.83901937,0.29624957
01-01-2021,10.19587847,78.01868243,0.23441987
01-01-2021,10.19587847,78.28817701,0.29289046
01-01-2021,10.19587847,78.46784007,0.30125445
01-01-2021,10.19587847,78.73733465,0.320753
01-01-2021,10.19587847,78.91699771,0.2569647
01-01-2021,10.19587847,79.1864923,0.25915545
01-01-2021,10.46537306,76.22205186,0.260641
01-01-2021,10.46537306,76.49154644,0.32348216
01-01-2021,10.46537306,76.6712095,0.28533518
01-01-2021,10.46537306,76.94070408,0.29831168
01-01-2021,10.46537306,77.12036714,0.3691212
01-01-2021,10.46537306,77.38986173,0.29008067
01-01-2021,10.46537306,77.56952478,0.3382134
01-01-2021,10.46537306,77.83901937,0.3008599
01-01-2021,10.46537306,78.01868243,0.29364684
01-01-2021,10.46537306,78.28817701,0.24108142
01-01-2021,10.46537306,78.46784007,0.3838895
01-01-2021,10.46537306,78.73733465,0.31408054
01-01-2021,10.46537306,78.91699771,0.33275294
01-01-2021,10.46537306,79.1864923,0.2676775
01-01-2021,10.46537306,79.36615535,0.29153895
01-01-2021,10.46537306,79.63564994,0.30000758
01-01-2021,10.46537306,79.81531299,0.26958156
01-01-2021,10.64503612,76.0423888,0.2846093
01-01-2021,10.64503612,76.22205186,0.20327885
01-01-2021,10.64503612,76.49154644,0.28248397
01-01-2021,10.64503612,76.6712095,0.35446185
01-01-2021,10.64503612,76.94070408,0.29352915
01-01-2021,10.64503612,77.12036714,0.30054164
01-01-2021,10.64503612,77.38986173,0.31833774
01-01-2021,10.64503612,77.56952478,0.3059585
01-01-2021,10.64503612,77.83901937,0.29236948
01-01-2021,10.64503612,78.01868243,0.28493845
01-01-2021,10.64503612,78.28817701,0.27622348
01-01-2021,10.64503612,78.46784007,0.2798747
01-01-2021,10.64503612,78.73733465,0.302231
01-01-2021,10.64503612,78.91699771,0.23790759
01-01-2021,10.64503612,79.1864923,0.25863555
01-01-2021,10.64503612,79.36615535,0.2817232
01-01-2021,10.64503612,79.63564994,0.29916617
01-01-2021,10.64503612,79.81531299,0.25961104
01-01-2021,10.64503612,92.39172697,0.34309623
01-01-2021,10.9145307,76.0423888,0.30621356
01-01-2021,10.9145307,76.22205186,0.3229764
01-01-2021,10.9145307,76.49154644,0.26633036
01-01-2021,10.9145307,76.6712095,0.30979282
01-01-2021,10.9145307,76.94070408,0.30743644
01-01-2021,10.9145307,77.12036714,0.3973979
01-01-2021,10.9145307,77.38986173,0.29859287
01-01-2021,10.9145307,77.56952478,0.28123382
01-01-2021,10.9145307,77.83901937,0.27062026
01-01-2021,10.9145307,78.01868243,0.26129603
01-01-2021,10.9145307,78.28817701,0.20190448
01-01-2021,10.9145307,78.46784007,0.2122325
01-01-2021,10.9145307,78.73733465,0.22642753
01-01-2021,10.9145307,78.91699771,0.39825022
01-01-2021,10.9145307,79.1864923,0.2613647
01-01-2021,10.9145307,79.36615535,0.26830092
01-01-2021,10.9145307,79.63564994,0.31008056
01-01-2021,10.9145307,79.81531299,0.31991377
01-01-2021,11.09419376,76.0423888,0.3147258
01-01-2021,11.09419376,76.22205186,0.23183785
01-01-2021,11.09419376,76.49154644,0.26766223
01-01-2021,11.09419376,76.6712095,0.30585605
01-01-2021,11.09419376,76.94070408,0.3069961
01-01-2021,11.09419376,77.12036714,0.3033209
01-01-2021,11.09419376,77.38986173,0.29597273
01-01-2021,11.09419376,77.56952478,0.27580386
01-01-2021,11.09419376,77.83901937,0.26319468
01-01-2021,11.09419376,78.01868243,0.2524089
01-01-2021,11.09419376,78.28817701,0.20208976
01-01-2021,11.09419376,78.46784007,0.33699924
01-01-2021,11.09419376,78.73733465,0.36672118
01-01-2021,11.09419376,78.91699771,0.3995908
01-01-2021,11.09419376,79.1864923,0.4344288
01-01-2021,11.09419376,79.36615535,0.2701527
01-01-2021,11.09419376,79.63564994,0.31744403
01-01-2021,11.09419376,79.81531299,0.320862
01-01-2021,11.36368834,75.77289422,0.21925263
01-01-2021,11.36368834,76.0423888,0.25341922
01-01-2021,11.36368834,76.22205186,0.2508841
01-01-2021,11.36368834,76.49154644,0.3040468
01-01-2021,11.36368834,76.6712095,0.31310618
01-01-2021,11.36368834,76.94070408,0.28440547
01-01-2021,11.36368834,77.12036714,0.28398913
01-01-2021,11.36368834,77.38986173,0.24677838
01-01-2021,11.36368834,77.56952478,0.23486455
01-01-2021,11.36368834,77.83901937,0.23522858
01-01-2021,11.36368834,78.01868243,0.24131574
01-01-2021,11.36368834,78.28817701,0.24292773
01-01-2021,11.36368834,78.46784007,0.25759688
01-01-2021,11.36368834,78.73733465,0.24825959
01-01-2021,11.36368834,78.91699771,0.31441844
01-01-2021,11.36368834,79.1864923,0.34374583
01-01-2021,11.36368834,79.36615535,0.46235675
01-01-2021,11.36368834,79.63564994,0.3139149
01-01-2021,11.36368834,79.81531299,0.3293328
01-01-2021,11.5433514,75.77289422,0.24038278
01-01-2021,11.5433514,76.0423888,0.26346496
01-01-2021,11.5433514,76.22205186,0.25446883
01-01-2021,11.5433514,76.49154644,0.2720219
01-01-2021,11.5433514,76.6712095,0.27873138
01-01-2021,11.5433514,76.94070408,0.26027152
01-01-2021,11.5433514,77.12036714,0.2422814
01-01-2021,11.5433514,77.38986173,0.17582503
01-01-2021,11.5433514,77.56952478,0.21290278
01-01-2021,11.5433514,77.83901937,0.21314475
01-01-2021,11.5433514,78.01868243,0.22636867
01-01-2021,11.5433514,78.28817701,0.2960621
01-01-2021,11.5433514,78.46784007,0.27497008
01-01-2021,11.5433514,78.73733465,0.2965504
01-01-2021,11.5433514,78.91699771,0.33237147
01-01-2021,11.5433514,79.1864923,0.34818393
01-01-2021,11.5433514,79.36615535,0.36280623
01-01-2021,11.5433514,79.63564994,0.25356528
01-01-2021,11.81284599,75.59323116,0.22263354
01-01-2021,11.81284599,75.77289422,0.2062358
01-01-2021,11.81284599,76.0423888,0.27880004
01-01-2021,11.81284599,76.22205186,0.32496005
01-01-2021,11.81284599,76.49154644,0.20580527
01-01-2021,11.81284599,76.6712095,0.2281485
01-01-2021,11.81284599,76.94070408,0.2349027
01-01-2021,11.81284599,77.12036714,0.2236319
01-01-2021,11.81284599,77.38986173,0.18160374
01-01-2021,11.81284599,77.56952478,0.2770562
01-01-2021,11.81284599,77.83901937,0.22316651
01-01-2021,11.81284599,78.01868243,0.24173535
01-01-2021,11.81284599,78.28817701,0.20885158
01-01-2021,11.81284599,78.46784007,0.31318682
01-01-2021,11.81284599,78.73733465,0.2620808
01-01-2021,11.81284599,78.91699771,0.26570475
01-01-2021,11.81284599,79.1864923,0.3376837
01-01-2021,11.81284599,79.36615535,0.34845206
01-01-2021,11.81284599,79.63564994,0.37433097
01-01-2021,11.81284599,92.66122156,0.19090506
01-01-2021,11.99250904,75.32373657,0.31049472
01-01-2021,11.99250904,75.59323116,0.21780194
01-01-2021,11.99250904,75.77289422,0.21150771
01-01-2021,11.99250904,76.0423888,0.2652121
01-01-2021,11.99250904,76.22205186,0.23243295
01-01-2021,11.99250904,76.49154644,0.22106515
01-01-2021,11.99250904,76.6712095,0.2235131
01-01-2021,11.99250904,76.94070408,0.22582698
01-01-2021,11.99250904,77.12036714,0.2299632
01-01-2021,11.99250904,77.38986173,0.19534865
01-01-2021,11.99250904,77.56952478,0.2766333
01-01-2021,11.99250904,77.83901937,0.22391637
01-01-2021,11.99250904,78.01868243,0.2541909
01-01-2021,11.99250904,78.28817701,0.27994663
01-01-2021,11.99250904,78.46784007,0.24513263
01-01-2021,11.99250904,78.73733465,0.32764998
01-01-2021,11.99250904,78.91699771,0.25821048
01-01-2021,11.99250904,79.1864923,0.34764117
01-01-2021,11.99250904,79.36615535,0.34940028
01-01-2021,11.99250904,79.63564994,0.36179698
01-01-2021,11.99250904,79.81531299,0.24401219
01-01-2021,11.99250904,92.66122156,0.19133231
01-01-2021,12.26200363,75.14407352,0.33201617
01-01-2021,12.26200363,75.32373657,0.19849631
01-01-2021,12.26200363,75.59323116,0.23023242
01-01-2021,12.26200363,75.77289422,0.25252658
01-01-2021,12.26200363,76.0423888,0.23396645
01-01-2021,12.26200363,76.22205186,0.24597949
01-01-2021,12.26200363,76.49154644,0.22353162
01-01-2021,12.26200363,76.6712095,0.2160134
01-01-2021,12.26200363,76.94070408,0.21671748
01-01-2021,12.26200363,77.12036714,0.21887442
01-01-2021,12.26200363,77.38986173,0.17163539
01-01-2021,12.26200363,77.56952478,0.17639396
01-01-2021,12.26200363,77.83901937,0.2827063
01-01-2021,12.26200363,78.01868243,0.25061816
01-01-2021,12.26200363,78.28817701,0.271017
01-01-2021,12.26200363,78.46784007,0.28082946
01-01-2021,12.26200363,78.73733465,0.2611151
01-01-2021,12.26200363,78.91699771,0.29350734
01-01-2021,12.26200363,79.1864923,0.35042697
01-01-2021,12.26200363,79.36615535,0.36032122
01-01-2021,12.26200363,79.63564994,0.37894785
01-01-2021,12.26200363,79.81531299,0.37999633
01-01-2021,12.26200363,92.84088461,0.23530923
01-01-2021,12.26200363,93.1103792,0.122163676
01-01-2021,12.44166669,75.14407352,0.19982928
01-01-2021,12.44166669,75.32373657,0.18303262
01-01-2021,12.44166669,75.59323116,0.20224562
01-01-2021,12.44166669,75.77289422,0.21321778
01-01-2021,12.44166669,76.0423888,0.25172225
01-01-2021,12.44166669,76.22205186,0.2354095
01-01-2021,12.44166669,76.49154644,0.20098786
01-01-2021,12.44166669,76.6712095,0.20287558
01-01-2021,12.44166669,76.94070408,0.20309249
01-01-2021,12.44166669,77.12036714,0.2017072
01-01-2021,12.44166669,77.38986173,0.22256488
01-01-2021,12.44166669,77.56952478,0.23228472
01-01-2021,12.44166669,77.83901937,0.26168296
01-01-2021,12.44166669,78.01868243,0.3451409
01-01-2021,12.44166669,78.28817701,0.35242152
01-01-2021,12.44166669,78.46784007,0.26994342
01-01-2021,12.44166669,78.73733465,0.28624415
01-01-2021,12.44166669,78.91699771,0.23950213
01-01-2021,12.44166669,79.1864923,0.34102103
01-01-2021,12.44166669,79.36615535,0.3582177
01-01-2021,12.44166669,79.63564994,0.3794034
01-01-2021,12.44166669,79.81531299,0.38320285
01-01-2021,12.44166669,80.08480758,0.2744099
01-01-2021,12.44166669,92.84088461,0.22576594
01-01-2021,12.71116127,74.87457893,0.12374732
01-01-2021,12.71116127,75.14407352,0.26389766
01-01-2021,12.71116127,75.32373657,0.27907798
01-01-2021,12.71116127,75.59323116,0.26412547
01-01-2021,12.71116127,75.77289422,0.26798156
01-01-2021,12.71116127,76.0423888,0.26132548
01-01-2021,12.71116127,76.22205186,0.23815064
01-01-2021,12.71116127,76.49154644,0.19064566
01-01-2021,12.71116127,76.6712095,0.19503911
01-01-2021,12.71116127,76.94070408,0.1960233
01-01-2021,12.71116127,77.12036714,0.19727778
01-01-2021,12.71116127,77.38986173,0.22061066
01-01-2021,12.71116127,77.56952478,0.24258767
01-01-2021,12.71116127,77.83901937,0.24784215
01-01-2021,12.71116127,78.01868243,0.25232604
01-01-2021,12.71116127,78.28817701,0.24237514
01-01-2021,12.71116127,78.46784007,0.26731563
01-01-2021,12.71116127,78.73733465,0.29720214
01-01-2021,12.71116127,78.91699771,0.47241446
01-01-2021,12.71116127,79.1864923,0.28905505
01-01-2021,12.71116127,79.36615535,0.3426864
01-01-2021,12.71116127,79.63564994,0.36465037
01-01-2021,12.71116127,79.81531299,0.3696792
01-01-2021,12.71116127,80.08480758,0.2725167
01-01-2021,12.71116127,92.84088461,0.18716994
01-01-2021,12.89082433,74.87457893,0.19153285
01-01-2021,12.89082433,75.14407352,0.29163706
01-01-2021,12.89082433,75.32373657,0.29789096
01-01-2021,12.89082433,75.59323116,0.27800876
01-01-2021,12.89082433,75.77289422,0.29018965
01-01-2021,12.89082433,76.0423888,0.2683347
01-01-2021,12.89082433,76.22205186,0.23730704
01-01-2021,12.89082433,76.49154644,0.18896502
01-01-2021,12.89082433,76.6712095,0.1874871
01-01-2021,12.89082433,76.94070408,0.19537044
01-01-2021,12.89082433,77.12036714,0.19923636
01-01-2021,12.89082433,77.38986173,0.22578666
01-01-2021,12.89082433,77.56952478,0.24376696
01-01-2021,12.89082433,77.83901937,0.25312823
01-01-2021,12.89082433,78.01868243,0.24353589
01-01-2021,12.89082433,78.28817701,0.26015055
01-01-2021,12.89082433,78.46784007,0.27460063
01-01-2021,12.89082433,78.73733465,0.30675414
01-01-2021,12.89082433,78.91699771,0.2551533
01-01-2021,12.89082433,79.1864923,0.2796698
01-01-2021,12.89082433,79.36615535,0.33709952
01-01-2021,12.89082433,79.63564994,0.3570275
01-01-2021,12.89082433,79.81531299,0.37612277
01-01-2021,12.89082433,80.08480758,0.35887164
01-01-2021,12.89082433,92.84088461,0.17780757
01-01-2021,13.16031891,74.87457893,0.31055576
01-01-2021,13.16031891,75.14407352,0.28854388
01-01-2021,13.16031891,75.32373657,0.30046752
01-01-2021,13.16031891,75.59323116,0.30995414
01-01-2021,13.16031891,75.77289422,0.28582236
01-01-2021,13.16031891,76.0423888,0.2646617
01-01-2021,13.16031891,76.22205186,0.22813433
01-01-2021,13.16031891,76.49154644,0.17586099
01-01-2021,13.16031891,76.6712095,0.18148822
01-01-2021,13.16031891,76.94070408,0.18476014
01-01-2021,13.16031891,77.12036714,0.18551326
01-01-2021,13.16031891,77.38986173,0.21429133
01-01-2021,13.16031891,77.56952478,0.22862042
01-01-2021,13.16031891,77.83901937,0.24499856
01-01-2021,13.16031891,78.01868243,0.23269126
01-01-2021,13.16031891,78.28817701,0.25246447
01-01-2021,13.16031891,78.46784007,0.2705941
01-01-2021,13.16031891,78.73733465,0.27439788
01-01-2021,13.16031891,78.91699771,0.28022128
01-01-2021,13.16031891,79.1864923,0.42473727
01-01-2021,13.16031891,79.36615535,0.43781626
01-01-2021,13.16031891,79.63564994,0.34068316
01-01-2021,13.16031891,79.81531299,0.34627005
01-01-2021,13.16031891,80.08480758,0.35849887
01-01-2021,13.16031891,80.26447064,0.26413634
01-01-2021,13.16031891,92.84088461,0.13768786
01-01-2021,13.33998197,74.87457893,0.28611556
01-01-2021,13.33998197,75.14407352,0.32695895
01-01-2021,13.33998197,75.32373657,0.30434763
01-01-2021,13.33998197,75.59323116,0.30744296
01-01-2021,13.33998197,75.77289422,0.29454276
01-01-2021,13.33998197,76.0423888,0.25704756
01-01-2021,13.33998197,76.22205186,0.19151759
01-01-2021,13.33998197,76.49154644,0.17731112
01-01-2021,13.33998197,76.6712095,0.18032855
01-01-2021,13.33998197,76.94070408,0.17661412
01-01-2021,13.33998197,77.12036714,0.17919612
01-01-2021,13.33998197,77.38986173,0.18301845
01-01-2021,13.33998197,77.56952478,0.20369193
01-01-2021,13.33998197,77.83901937,0.2279654
01-01-2021,13.33998197,78.01868243,0.21769078
01-01-2021,13.33998197,78.28817701,0.24656913
01-01-2021,13.33998197,78.46784007,0.25806117
01-01-2021,13.33998197,78.73733465,0.28049922
01-01-2021,13.33998197,78.91699771,0.3007945
01-01-2021,13.33998197,79.1864923,0.42763427
01-01-2021,13.33998197,79.36615535,0.4319089
01-01-2021,13.33998197,79.63564994,0.32563582
01-01-2021,13.33998197,79.81531299,0.28048506
01-01-2021,13.33998197,80.08480758,0.340075
01-01-2021,13.33998197,80.26447064,0.35476267
01-01-2021,13.60947655,74.87457893,0.26824206
01-01-2021,13.60947655,75.14407352,0.2881428
01-01-2021,13.60947655,75.32373657,0.3046419
01-01-2021,13.60947655,75.59323116,0.33638453
01-01-2021,13.60947655,75.77289422,0.27015704
01-01-2021,13.60947655,76.0423888,0.23426183
01-01-2021,13.60947655,76.22205186,0.1891988
01-01-2021,13.60947655,76.49154644,0.16259946
01-01-2021,13.60947655,76.6712095,0.16099566
01-01-2021,13.60947655,76.94070408,0.17168662
01-01-2021,13.60947655,77.12036714,0.18004407
01-01-2021,13.60947655,77.38986173,0.18036996
01-01-2021,13.60947655,77.56952478,0.17930293
01-01-2021,13.60947655,77.83901937,0.19390996
01-01-2021,13.60947655,78.01868243,0.1943917
01-01-2021,13.60947655,78.28817701,0.22428367
01-01-2021,13.60947655,78.46784007,0.25579196
01-01-2021,13.60947655,78.73733465,0.29076293
01-01-2021,13.60947655,78.91699771,0.30235526
01-01-2021,13.60947655,79.1864923,0.25313693
01-01-2021,13.60947655,79.36615535,0.43322554
01-01-2021,13.60947655,79.63564994,0.43760043
01-01-2021,13.60947655,79.81531299,0.28516078
01-01-2021,13.60947655,80.08480758,0.246713
01-01-2021,13.78913961,74.69491587,0.26822463
01-01-2021,13.78913961,74.87457893,0.16177876
01-01-2021,13.78913961,75.14407352,0.2882496
01-01-2021,13.78913961,75.32373657,0.2766769
01-01-2021,13.78913961,75.59323116,0.2608121
01-01-2021,13.78913961,75.77289422,0.25414947
01-01-2021,13.78913961,76.0423888,0.21842538
01-01-2021,13.78913961,76.22205186,0.19980748
01-01-2021,13.78913961,76.49154644,0.16420817
01-01-2021,13.78913961,76.6712095,0.17517108
01-01-2021,13.78913961,76.94070408,0.15842782
01-01-2021,13.78913961,77.12036714,0.16429482
01-01-2021,13.78913961,77.38986173,0.1750381
01-01-2021,13.78913961,77.56952478,0.17519723
01-01-2021,13.78913961,77.83901937,0.19093123
01-01-2021,13.78913961,78.01868243,0.1846555
01-01-2021,13.78913961,78.28817701,0.22394906
01-01-2021,13.78913961,78.46784007,0.25493968
01-01-2021,13.78913961,78.73733465,0.27108672
01-01-2021,13.78913961,78.91699771,0.2912087
01-01-2021,13.78913961,79.1864923,0.23856372
01-01-2021,13.78913961,79.36615535,0.3289339
01-01-2021,13.78913961,79.63564994,0.34896868
01-01-2021,13.78913961,79.81531299,0.33702976
01-01-2021,13.78913961,80.08480758,0.3209579
01-01-2021,14.0586342,74.69491587,0.3101089
01-01-2021,14.0586342,74.87457893,0.26437286
01-01-2021,14.0586342,75.14407352,0.27269652
01-01-2021,14.0586342,75.32373657,0.25593913
01-01-2021,14.0586342,75.59323116,0.24818982
01-01-2021,14.0586342,75.77289422,0.22700953
01-01-2021,14.0586342,76.0423888,0.1791449
01-01-2021,14.0586342,76.22205186,0.17143594
01-01-2021,14.0586342,76.49154644,0.2771063
01-01-2021,14.0586342,76.6712095,0.2647336
01-01-2021,14.0586342,76.94070408,0.16783868
01-01-2021,14.0586342,77.12036714,0.17091168
01-01-2021,14.0586342,77.38986173,0.18753833
01-01-2021,14.0586342,77.56952478,0.19814101
01-01-2021,14.0586342,77.83901937,0.20296279
01-01-2021,14.0586342,78.01868243,0.20391646
01-01-2021,14.0586342,78.28817701,0.23439479
01-01-2021,14.0586342,78.46784007,0.2637952
01-01-2021,14.0586342,78.73733465,0.27753356
01-01-2021,14.0586342,78.91699771,0.2883139
01-01-2021,14.0586342,79.1864923,0.40949595
01-01-2021,14.0586342,79.36615535,0.26596087
01-01-2021,14.0586342,79.63564994,0.32691756
01-01-2021,14.0586342,79.81531299,0.35658064
01-01-2021,14.0586342,80.08480758,0.2384035
01-01-2021,14.23829725,74.69491587,0.2656426
01-01-2021,14.23829725,74.87457893,0.27261806
01-01-2021,14.23829725,75.14407352,0.24488957
01-01-2021,14.23829725,75.32373657,0.24078059
01-01-2021,14.23829725,75.59323116,0.2145867
01-01-2021,14.23829725,75.77289422,0.18026969
01-01-2021,14.23829725,76.0423888,0.15935206
01-01-2021,14.23829725,76.22205186,0.2816556
01-01-2021,14.23829725,76.49154644,0.28417224
01-01-2021,14.23829725,76.6712095,0.26819846
01-01-2021,14.23829725,76.94070408,0.17097054
01-01-2021,14.23829725,77.12036714,0.19024894
01-01-2021,14.23829725,77.38986173,0.19831975
01-01-2021,14.23829725,77.56952478,0.20179766
01-01-2021,14.23829725,77.83901937,0.20873387
01-01-2021,14.23829725,78.01868243,0.2258684
01-01-2021,14.23829725,78.28817701,0.24157296
01-01-2021,14.23829725,78.46784007,0.26601973
01-01-2021,14.23829725,78.73733465,0.28701907
01-01-2021,14.23829725,78.91699771,0.24391736
01-01-2021,14.23829725,79.1864923,0.42854545
01-01-2021,14.23829725,79.36615535,0.24855277
01-01-2021,14.23829725,79.63564994,0.33688155
01-01-2021,14.23829725,79.81531299,0.35291854
01-01-2021,14.23829725,80.08480758,0.24115008
01-01-2021,14.50779184,74.42542129,0.2650693
01-01-2021,14.50779184,74.69491587,0.29381034
01-01-2021,14.50779184,74.87457893,0.25377455
01-01-2021,14.50779184,75.14407352,0.23703784
01-01-2021,14.50779184,75.32373657,0.18401137
01-01-2021,14.50779184,75.59323116,0.13050643
01-01-2021,14.50779184,75.77289422,0.24892443
01-01-2021,14.50779184,76.0423888,0.128077
01-01-2021,14.50779184,76.22205186,0.14953576
01-01-2021,14.50779184,76.49154644,0.27137446
01-01-2021,14.50779184,76.6712095,0.258665
01-01-2021,14.50779184,76.94070408,0.16516839
01-01-2021,14.50779184,77.12036714,0.1657079
01-01-2021,14.50779184,77.38986173,0.17274655
01-01-2021,14.50779184,77.56952478,0.17345773
01-01-2021,14.50779184,77.83901937,0.20027941
01-01-2021,14.50779184,78.01868243,0.22267823
01-01-2021,14.50779184,78.28817701,0.23724492
01-01-2021,14.50779184,78.46784007,0.2633734
01-01-2021,14.50779184,78.73733465,0.40348616
01-01-2021,14.50779184,78.91699771,0.41108721
01-01-2021,14.50779184,79.1864923,0.27079573
01-01-2021,14.50779184,79.36615535,0.26629546
01-01-2021,14.50779184,79.63564994,0.31939933
01-01-2021,14.50779184,79.81531299,0.29477382
01-01-2021,14.50779184,80.08480758,0.22234362
01-01-2021,14.6874549,74.42542129,0.30205008
01-01-2021,14.6874549,74.69491587,0.24711081
01-01-2021,14.6874549,74.87457893,0.24215716
01-01-2021,14.6874549,75.14407352,0.21473166
01-01-2021,14.6874549,75.32373657,0.16251174
01-01-2021,14.6874549,75.59323116,0.1348639
01-01-2021,14.6874549,75.77289422,0.24262364
01-01-2021,14.6874549,76.0423888,0.13807206
01-01-2021,14.6874549,76.22205186,0.17893563
01-01-2021,14.6874549,76.49154644,0.16772641
01-01-2021,14.6874549,76.6712095,0.26516414
01-01-2021,14.6874549,76.94070408,0.26707804
01-01-2021,14.6874549,77.12036714,0.26349112
01-01-2021,14.6874549,77.38986173,0.2671892
01-01-2021,14.6874549,77.56952478,0.2739859
01-01-2021,14.6874549,77.83901937,0.19426091
01-01-2021,14.6874549,78.01868243,0.22816376
01-01-2021,14.6874549,78.28817701,0.19126147
01-01-2021,14.6874549,78.46784007,0.36198878
01-01-2021,14.6874549,78.73733465,0.37827426
01-01-2021,14.6874549,78.91699771,0.28577986
01-01-2021,14.6874549,79.1864923,0.2554661
01-01-2021,14.6874549,79.36615535,0.42665336
01-01-2021,14.6874549,79.63564994,0.24347596
01-01-2021,14.6874549,79.81531299,0.2768371
01-01-2021,14.6874549,80.08480758,0.21745645
01-01-2021,14.95694948,74.24575823,0.25204486
01-01-2021,14.95694948,74.42542129,0.2529473
01-01-2021,14.95694948,74.69491587,0.21869786
01-01-2021,14.95694948,74.87457893,0.20536168
01-01-2021,14.95694948,75.14407352,0.19372359
01-01-2021,14.95694948,75.32373657,0.26250148
01-01-2021,14.95694948,75.59323116,0.25025412
01-01-2021,14.95694948,75.77289422,0.12559909
01-01-2021,14.95694948,76.0423888,0.26867476
01-01-2021,14.95694948,76.22205186,0.27994445
01-01-2021,14.95694948,76.49154644,0.18342826
01-01-2021,14.95694948,76.6712095,0.18881352
01-01-2021,14.95694948,76.94070408,0.25367972
01-01-2021,14.95694948,77.12036714,0.2573876
01-01-2021,14.95694948,77.38986173,0.25783122
